plz;ort;landkreis;latitude;longitude;fluvial/HQ;AEP;floodrisk
809330;München;;4,82214E+15;1,15561E+16;0,07;0,07%;Very Low
809330;München;;4,82171E+16;1,15628E+16;0,07;0,07%;Very Low
809330;München;;4,82155E+15;1,15561E+15;0,07;0,07%;Very Low
809330;München;;4,82132E+14;1,1561E+16;0,07;0,07%;Very Low
809330;München;;4,82146E+15;1,15536E+16;0,07;0,07%;Very Low
809330;München;;4,82161E+15;1,15536E+16;0,07;0,07%;Very Low
809330;München;;4,82156E+15;1,15586E+16;0,07;0,07%;Very Low
809350;München;;4,81936E+15;1,15558E+16;0,07;0,07%;Very Low
809350;München;;4,8196E+15;1,15488E+16;0,07;0,07%;Very Low
809350;München;;4,82081E+15;1,15619E+16;0,07;0,07%;Very Low
809350;München;;4,81929E+16;1,15458E+16;0,07;0,07%;Very Low
809350;München;;4,81924E+15;1,15582E+16;0,07;0,07%;Very Low
809370;München;;4,82126E+15;1,15659E+16;0,07;0,07%;Very Low
809370;München;;4,82199E+16;1,15644E+16;0,07;0,07%;Very Low
809370;München;;4,81994E+15;1,15704E+16;0,07;0,07%;Very Low
809370;München;;4,82242E+16;1,1582E+16;0,07;0,07%;Very Low
809370;München;;4,82239E+15;1,15684E+16;0,07;0,07%;Very Low
809370;München;;4,82073E+15;1,15708E+16;0,07;0,07%;Very Low
809370;München;;4,82197E+16;1,15791E+16;0,07;0,07%;Very Low
809370;München;;4,82176E+16;1,1578E+16;0,07;0,07%;Very Low
809370;München;;4,81946E+15;1,15755E+15;0,07;0,07%;Very Low
809390;München;;4,82161E+16;1,1632E+15;0,07;0,07%;Very Low
809390;München;;4,82149E+15;1,16407E+16;0,07;0,07%;Very Low
809390;München;;4,8209E+15;1,1597E+15;0,07;0,07%;Very Low
809390;München;;4,82056E+15;1,16182E+16;0,07;0,07%;Very Low
809390;München;;4,82238E+15;1,1615E+16;0,07;0,07%;Very Low
809390;München;;4,82126E+15;1,16066E+16;0,07;0,07%;Very Low
809390;München;;4,82033E+15;1,15874E+16;0,07;0,07%;Very Low
809390;München;;4,81993E+14;1,16213E+16;0,07;0,07%;Very Low
809390;München;;4,82085E+15;1,16385E+14;0,07;0,07%;Very Low
809390;München;;4,8198E+15;1,16245E+16;0,07;0,07%;Very Low
809920;München;;4,81657E+16;1,1507E+16;0,07;0,07%;Very Low
809920;München;;4,8173E+15;1,15187E+16;0,07;0,07%;Very Low
809920;München;;4,81753E+15;1,1519E+16;0,07;0,07%;Very Low
809920;München;;4,81806E+15;1,15255E+15;0,07;0,07%;Very Low
809920;München;;4,81801E+15;1,15131E+16;0,07;0,07%;Very Low
809920;München;;4,81744E+16;1,15343E+16;0,07;0,07%;Very Low
809920;München;;4,81815E+15;1,15281E+16;0,07;0,07%;Very Low
809920;München;;4,81757E+15;1,15214E+16;0,07;0,07%;Very Low
809920;München;;4,81822E+15;1,15295E+16;0,07;0,07%;Very Low
809930;München;;4,81855E+15;1,15081E+16;0,07;0,07%;Very Low
809930;München;;4,81841E+15;1,15355E+16;0,07;0,07%;Very Low
809930;München;;4,81865E+15;1,15137E+16;0,07;0,07%;Very Low
809930;München;;4,81916E+14;1,15039E+16;0,07;0,07%;Very Low
809930;München;;4,81898E+15;1,15232E+16;0,07;0,07%;Very Low
809930;München;;4,8187E+16;1,15291E+16;0,07;0,07%;Very Low
809930;München;;4,8189E+16;1,15157E+16;0,07;0,07%;Very Low
809950;München;;4,82104E+15;1,15054E+15;0,07;0,07%;Very Low
809950;München;;4,82311E+16;1,15002E+14;0,07;0,07%;Very Low
809950;München;;4,82258E+15;1,15576E+16;0,07;0,07%;Very Low
809950;München;;4,8205E+16;1,15153E+16;0,07;0,07%;Very Low
809950;München;;4,82184E+16;1,15459E+16;0,07;0,07%;Very Low
809950;München;;4,82238E+15;1,15484E+15;0,07;0,07%;Very Low
809950;München;;4,82107E+16;1,15174E+16;0,07;0,07%;Very Low
809950;München;;4,82103E+16;1,15358E+15;0,07;0,07%;Very Low
809950;München;;4,82303E+15;1,14963E+16;0,07;0,07%;Very Low
809950;München;;4,82385E+15;1,1497E+16;0,07;0,07%;Very Low
809970;München;;4,81998E+15;1,14701E+16;0,07;0,07%;Very Low
809970;München;;4,81852E+15;1,14913E+16;0,07;0,07%;Very Low
809970;München;;4,81783E+16;1,14881E+16;0,07;0,07%;Very Low
809970;München;;4,81858E+16;1,1473E+15;0,07;0,07%;Very Low
809970;München;;4,81798E+16;1,15047E+16;0,07;0,07%;Very Low
809970;München;;4,82002E+16;1,14654E+16;0,07;0,07%;Very Low
809970;München;;4,81938E+15;1,14949E+16;0,07;0,07%;Very Low
809970;München;;4,82024E+15;1,14857E+16;0,07;0,07%;Very Low
809970;München;;4,81739E+16;1,14833E+16;0,07;0,07%;Very Low
809990;München;;4,8177E+15;1,14445E+16;0,07;0,07%;Very Low
809990;München;;4,81786E+15;1,14505E+16;0,07;0,07%;Very Low
809990;München;;4,81824E+15;1,14534E+16;0,07;0,07%;Very Low
809990;München;;4,81845E+15;1,14429E+16;0,07;0,07%;Very Low
809990;München;;4,81946E+16;1,14429E+15;0,07;0,07%;Very Low
809990;München;;4,81805E+15;1,14539E+16;0,07;0,07%;Very Low
812410;München;;4,81456E+16;1,14734E+16;0,07;0,07%;Very Low
812410;München;;4,8138E+16;1,14768E+16;0,07;0,07%;Very Low
812410;München;;4,81302E+15;1,14656E+16;0,07;0,07%;Very Low
812410;München;;4,81345E+15;1,14663E+16;0,07;0,07%;Very Low
812410;München;;4,81344E+15;1,14758E+15;0,07;0,07%;Very Low
812410;München;;4,81498E+15;1,1453E+16;0,07;0,07%;Very Low
812410;München;;4,81443E+15;1,14722E+16;0,07;0,07%;Very Low
812410;München;;4,81416E+15;1,14738E+16;0,07;0,07%;Very Low
812410;München;;4,81437E+15;1,14736E+16;0,07;0,07%;Very Low
812430;München;;4,81437E+15;1,14525E+16;0,07;0,07%;Very Low
812430;München;;4,81402E+15;1,14398E+16;0,07;0,07%;Very Low
812430;München;;4,81444E+15;1,14338E+16;0,07;0,07%;Very Low
812430;München;;4,81386E+15;1,14461E+16;0,07;0,07%;Very Low
812430;München;;4,81405E+16;1,14375E+16;0,07;0,07%;Very Low
812430;München;;4,81487E+14;1,14351E+16;0,07;0,07%;Very Low
812430;München;;4,81487E+15;1,14383E+15;0,07;0,07%;Very Low
812430;München;;4,81513E+14;1,14244E+16;0,07;0,07%;Very Low
812450;München;;4,81538E+15;1,14668E+16;0,07;0,07%;Very Low
812450;München;;4,81544E+15;1,14761E+16;0,07;0,07%;Very Low
812450;München;;4,81651E+15;1,14193E+16;0,07;0,07%;Very Low
812450;München;;4,81617E+16;1,14327E+16;0,07;0,07%;Very Low
812450;München;;4,81666E+16;1,14496E+16;0,07;0,07%;Very Low
812450;München;;4,81568E+15;1,14513E+16;0,07;0,07%;Very Low
812450;München;;4,81498E+15;1,14734E+14;0,07;0,07%;Very Low
812450;München;;4,8163E+14;1,14454E+16;0,07;0,07%;Very Low
812450;München;;4,81622E+15;1,1423E+16;0,07;0,07%;Very Low
812450;München;;4,81639E+15;1,14468E+15;0,07;0,07%;Very Low
812470;München;;4,81737E+15;1,14634E+16;0,07;0,07%;Very Low
812470;München;;4,81711E+15;1,14776E+15;0,07;0,07%;Very Low
812470;München;;4,81645E+15;1,14566E+16;0,07;0,07%;Very Low
812470;München;;4,81742E+15;1,14723E+16;0,07;0,07%;Very Low
812470;München;;4,81625E+16;1,14821E+16;0,07;0,07%;Very Low
812470;München;;4,81591E+14;1,1479E+16;0,07;0,07%;Very Low
812470;München;;4,81628E+15;1,14619E+16;0,07;0,07%;Very Low
812490;München;;4,81596E+15;1,13861E+16;0,07;0,07%;Very Low
812490;München;;4,81378E+16;1,14217E+15;0,07;0,07%;Very Low
812490;München;;4,81992E+15;1,13921E+16;0,07;0,07%;Very Low
812490;München;;4,81413E+15;1,14284E+16;0,07;0,07%;Very Low
812490;München;;4,81769E+16;1,13699E+16;0,07;0,07%;Very Low
812490;München;;4,81596E+16;1,14003E+16;0,07;0,07%;Very Low
812490;München;;4,81982E+15;1,14286E+16;0,07;0,07%;Very Low
813690;München;;4,81093E+15;1,15316E+16;0,07;0,07%;Very Low
813690;München;;4,81062E+16;1,15349E+16;0,07;0,07%;Very Low
813690;München;;4,81092E+15;1,1534E+16;0,07;0,07%;Very Low
813690;München;;4,81155E+15;1,15325E+16;0,07;0,07%;Very Low
813690;München;;4,81153E+15;1,15226E+16;0,07;0,07%;Very Low
813690;München;;4,81146E+15;1,15305E+16;0,07;0,07%;Very Low
813690;München;;4,81068E+14;1,15373E+15;0,07;0,07%;Very Low
813690;München;;4,81039E+16;1,15309E+16;0,07;0,07%;Very Low
813690;München;;4,81142E+15;1,15277E+16;0,07;0,07%;Very Low
813690;München;;4,81131E+15;1,15213E+16;0,07;0,07%;Very Low
813710;München;;4,81181E+15;1,15458E+15;0,07;0,07%;Very Low
813710;München;;4,81112E+15;1,1543E+16;0,07;0,07%;Very Low
813710;München;;4,81166E+15;1,15434E+16;0,07;0,07%;Very Low
813710;München;;4,81114E+16;1,15448E+16;0,07;0,07%;Very Low
813710;München;;4,81146E+16;1,15406E+16;0,07;0,07%;Very Low
813710;München;;4,81062E+15;1,15476E+16;0,07;0,07%;Very Low
813710;München;;4,81176E+16;1,15568E+16;0,07;0,07%;Very Low
813710;München;;4,81124E+15;1,15479E+16;0,07;0,07%;Very Low
813710;München;;4,81149E+15;1,15557E+16;0,07;0,07%;Very Low
813710;München;;4,81179E+15;1,15542E+16;0,07;0,07%;Very Low
813730;München;;4,81285E+16;1,15283E+16;0,07;0,07%;Very Low
813730;München;;4,81237E+15;1,15301E+16;0,07;0,07%;Very Low
813730;München;;4,81146E+15;1,15196E+15;0,07;0,07%;Very Low
813730;München;;4,81273E+15;1,15419E+16;0,07;0,07%;Very Low
813730;München;;4,81202E+16;1,15261E+16;0,07;0,07%;Very Low
813730;München;;4,81262E+15;1,15306E+16;0,07;0,07%;Very Low
813730;München;;4,81244E+15;1,15292E+15;0,07;0,07%;Very Low
813730;München;;4,81226E+15;1,15312E+16;0,07;0,07%;Very Low
813730;München;;4,81152E+13;1,15179E+15;0,07;0,07%;Very Low
813750;München;;4,81148E+15;1,14977E+16;0,07;0,07%;Very Low
813750;München;;4,81201E+16;1,15008E+16;0,07;0,07%;Very Low
813750;München;;4,81169E+15;1,14669E+15;0,07;0,07%;Very Low
813750;München;;4,81251E+15;1,14967E+15;0,07;0,07%;Very Low
813750;München;;4,81171E+16;1,14903E+16;0,07;0,07%;Very Low
813750;München;;4,81172E+15;1,14939E+16;0,07;0,07%;Very Low
813750;München;;4,81185E+15;1,14921E+16;0,07;0,07%;Very Low
813750;München;;4,81128E+14;1,1492E+16;0,07;0,07%;Very Low
813750;München;;4,81149E+16;1,14962E+16;0,07;0,07%;Very Low
813750;München;;4,81178E+15;1,14819E+16;0,07;0,07%;Very Low
813770;München;;4,81043E+14;1,14846E+16;0,07;0,07%;Very Low
813770;München;;4,81208E+14;1,15125E+16;0,07;0,07%;Very Low
813770;München;;4,81105E+15;1,15158E+16;0,07;0,07%;Very Low
813770;München;;4,81113E+15;1,14888E+16;0,07;0,07%;Very Low
813770;München;;4,81111E+15;1,14686E+15;0,07;0,07%;Very Low
813770;München;;4,81052E+15;1,15009E+16;0,07;0,07%;Very Low
813770;München;;4,81138E+15;1,15042E+16;0,07;0,07%;Very Low
813770;München;;4,81238E+15;1,15099E+16;0,07;0,07%;Very Low
813770;München;;4,81145E+15;1,15163E+16;0,07;0,07%;Very Low
813790;München;;4,81017E+15;1,15128E+16;0,07;0,07%;Very Low
813790;München;;4,81006E+15;1,15264E+16;0,07;0,07%;Very Low
813790;München;;4,80885E+15;1,15456E+16;0,07;0,07%;Very Low
813790;München;;4,80947E+16;1,15203E+16;0,07;0,07%;Very Low
813790;München;;4,80962E+16;1,15436E+16;0,07;0,07%;Very Low
813790;München;;4,81016E+15;1,15302E+16;0,07;0,07%;Very Low
813790;München;;4,81028E+15;1,15183E+16;0,07;0,07%;Very Low
813790;München;;4,81048E+15;1,15437E+16;0,07;0,07%;Very Low
813790;München;;4,81083E+14;1,15581E+16;0,07;0,07%;Very Low
813790;München;;4,81085E+15;1,15528E+16;0,07;0,07%;Very Low
814750;München;;4,8078E+15;1,14839E+16;0,07;0,07%;Very Low
814750;München;;4,80858E+15;1,1477E+16;0,07;0,07%;Very Low
814750;München;;4,80901E+15;1,14772E+15;0,07;0,07%;Very Low
814750;München;;4,80851E+16;1,14766E+16;0,07;0,07%;Very Low
814750;München;;4,80794E+16;1,1485E+15;0,07;0,07%;Very Low
814750;München;;4,80814E+15;1,14762E+16;0,07;0,07%;Very Low
814760;München;;4,80935E+14;1,14954E+16;0,07;0,07%;Very Low
814760;München;;4,80841E+15;1,1494E+16;0,07;0,07%;Very Low
814760;München;;4,80773E+16;1,14939E+15;0,07;0,07%;Very Low
814760;München;;4,80875E+16;1,14968E+16;0,07;0,07%;Very Low
814760;München;;4,80884E+16;1,14939E+16;0,07;0,07%;Very Low
814760;München;;4,80886E+15;1,15009E+16;0,07;0,07%;Very Low
814770;München;;4,80777E+15;1,14955E+16;0,07;0,07%;Very Low
814770;München;;4,80775E+16;1,15038E+16;0,07;0,07%;Very Low
814770;München;;4,80939E+15;1,15138E+16;0,07;0,07%;Very Low
814770;München;;4,80785E+15;1,15103E+16;0,07;0,07%;Very Low
814770;München;;4,80941E+15;1,15211E+16;0,07;0,07%;Very Low
814770;München;;4,80925E+16;1,15189E+15;0,07;0,07%;Very Low
814790;München;;4,80884E+15;1,15221E+16;0,07;0,07%;Very Low
814790;München;;4,80687E+15;1,15049E+16;0,07;0,07%;Very Low
814790;München;;4,8076E+14;1,15191E+16;0,07;0,07%;Very Low
814790;München;;4,80892E+15;1,15364E+16;0,07;0,07%;Very Low
814790;München;;4,80734E+16;1,15163E+16;0,07;0,07%;Very Low
814790;München;;4,8077E+15;1,15329E+15;0,07;0,07%;Very Low
815390;München;;4,81121E+12;1,15805E+15;0,07;0,07%;Very Low
815390;München;;4,81125E+15;1,16018E+15;0,07;0,07%;Very Low
815390;München;;4,81128E+16;1,15788E+16;0,07;0,07%;Very Low
815390;München;;4,81131E+15;1,15852E+15;0,07;0,07%;Very Low
815390;München;;4,81125E+15;1,15944E+16;0,07;0,07%;Very Low
815390;München;;4,81052E+16;1,1586E+16;0,07;0,07%;Very Low
815390;München;;4,81114E+15;1,15978E+16;0,07;0,07%;Very Low
815390;München;;4,81132E+16;1,15861E+16;0,07;0,07%;Very Low
815390;München;;4,81126E+16;1,15859E+16;0,07;0,07%;Very Low
815390;München;;4,81057E+16;1,15912E+16;0,07;0,07%;Very Low
815410;München;;4,81163E+15;1,15908E+16;0,07;0,07%;Very Low
815410;München;;4,81173E+16;1,15873E+16;0,07;0,07%;Very Low
815410;München;;4,8121E+16;1,15804E+16;0,07;0,07%;Very Low
815410;München;;4,81239E+15;1,15885E+15;0,07;0,07%;Very Low
815410;München;;4,81237E+15;1,15861E+16;0,07;0,07%;Very Low
815410;München;;4,81158E+15;1,15869E+15;0,07;0,07%;Very Low
815410;München;;4,81162E+16;1,15825E+16;0,07;0,07%;Very Low
815410;München;;4,81152E+15;1,15805E+16;0,07;0,07%;Very Low
815410;München;;4,8125E+15;1,15743E+16;0,07;0,07%;Very Low
815410;München;;4,81187E+16;1,15995E+16;0,07;0,07%;Very Low
815430;München;;4,81004E+15;1,15551E+16;0,07;0,07%;Very Low
815430;München;;4,80975E+15;1,1558E+16;0,07;0,07%;Very Low
815430;München;;4,8111E+15;1,15671E+16;0,07;0,07%;Very Low
815430;München;;4,81007E+15;1,15588E+16;0,07;0,07%;Very Low
815430;München;;4,81073E+15;1,15635E+16;0,07;0,07%;Very Low
815430;München;;4,80994E+16;1,15534E+16;0,07;0,07%;Very Low
815430;München;;4,81015E+15;1,15622E+16;0,07;0,07%;Very Low
815430;München;;4,81137E+15;1,15664E+15;0,07;0,07%;Very Low
815450;München;;4,8094E+15;1,15579E+16;0,07;0,07%;Very Low
815450;München;;4,80856E+15;1,1554E+16;0,07;0,07%;Very Low
815450;München;;4,80954E+15;1,15723E+16;0,07;0,07%;Very Low
815450;München;;4,80901E+14;1,1573E+16;0,07;0,07%;Very Low
815450;München;;4,80894E+16;1,15601E+16;0,07;0,07%;Very Low
815470;München;;4,81047E+16;1,15764E+15;0,07;0,07%;Very Low
815470;München;;4,80968E+15;1,15828E+15;0,07;0,07%;Very Low
815470;München;;4,80976E+15;1,15721E+16;0,07;0,07%;Very Low
815470;München;;4,80996E+15;1,15715E+16;0,07;0,07%;Very Low
815470;München;;4,80978E+16;1,15844E+16;0,07;0,07%;Very Low
815470;München;;4,80969E+15;1,1573E+16;0,07;0,07%;Very Low
815470;München;;4,81015E+15;1,15815E+16;0,07;0,07%;Very Low
815490;München;;4,80896E+15;1,16101E+16;0,07;0,07%;Very Low
815490;München;;4,80953E+16;1,15958E+16;0,07;0,07%;Very Low
815490;München;;4,81021E+16;1,15935E+16;0,07;0,07%;Very Low
815490;München;;4,80988E+15;1,15973E+16;0,07;0,07%;Very Low
815490;München;;4,81013E+15;1,16114E+15;0,07;0,07%;Very Low
815490;München;;4,80942E+15;1,16146E+14;0,07;0,07%;Very Low
815490;München;;4,80964E+15;1,15973E+16;0,07;0,07%;Very Low
815490;München;;4,80962E+16;1,15868E+16;0,07;0,07%;Very Low
815490;München;;4,81018E+15;1,16059E+16;0,07;0,07%;Very Low
816670;München;;4,813E+16;1,15936E+13;0,07;0,07%;Very Low
816670;München;;4,81327E+15;1,15996E+16;0,07;0,07%;Very Low
816670;München;;4,81321E+15;1,1601E+16;0,07;0,07%;Very Low
816670;München;;4,81354E+14;1,15935E+16;0,07;0,07%;Very Low
816670;München;;4,81292E+15;1,15964E+16;0,07;0,07%;Very Low
816670;München;;4,81276E+14;1,15991E+16;0,07;0,07%;Very Low
816670;München;;4,81337E+15;1,15972E+16;0,07;0,07%;Very Low
816690;München;;4,8116E+15;1,1612E+15;0,07;0,07%;Very Low
816690;München;;4,8114E+15;1,16139E+16;0,07;0,07%;Very Low
816690;München;;4,81288E+16;1,15887E+16;0,07;0,07%;Very Low
816690;München;;4,81126E+15;1,16037E+15;0,07;0,07%;Very Low
816690;München;;4,81146E+15;1,16157E+15;0,07;0,07%;Very Low
816690;München;;4,81149E+16;1,16092E+16;0,07;0,07%;Very Low
816690;München;;4,81255E+16;1,15936E+16;0,07;0,07%;Very Low
816710;München;;4,81219E+15;1,16125E+16;0,07;0,07%;Very Low
816710;München;;4,81176E+15;1,16268E+16;0,07;0,07%;Very Low
816710;München;;4,81167E+15;1,16209E+16;0,07;0,07%;Very Low
816710;München;;4,81189E+14;1,16345E+16;0,07;0,07%;Very Low
816710;München;;4,81151E+16;1,16187E+16;0,07;0,07%;Very Low
816710;München;;4,81197E+16;1,16144E+16;0,07;0,07%;Very Low
816710;München;;4,81264E+15;1,16133E+16;0,07;0,07%;Very Low
816730;München;;4,81251E+15;1,16324E+15;0,07;0,07%;Very Low
816730;München;;4,81268E+16;1,16413E+16;0,07;0,07%;Very Low
816730;München;;4,8126E+16;1,16408E+16;0,07;0,07%;Very Low
816730;München;;4,8133E+15;1,16312E+16;0,07;0,07%;Very Low
816730;München;;4,81325E+15;1,16333E+16;0,07;0,07%;Very Low
816730;München;;4,81291E+16;1,16296E+16;0,07;0,07%;Very Low
816730;München;;4,81304E+16;1,1644E+16;0,07;0,07%;Very Low
816730;München;;4,81317E+15;1,16241E+16;0,07;0,07%;Very Low
816730;München;;4,81292E+15;1,1633E+16;0,07;0,07%;Very Low
816750;München;;4,8138E+15;1,16024E+16;0,07;0,07%;Very Low
816750;München;;4,8148E+15;1,16026E+16;0,07;0,07%;Very Low
816750;München;;4,81347E+16;1,16071E+16;0,07;0,07%;Very Low
816750;München;;4,81414E+15;1,16019E+16;0,07;0,07%;Very Low
816750;München;;4,81364E+15;1,16077E+16;0,07;0,07%;Very Low
816770;München;;4,81429E+16;1,16207E+16;0,07;0,07%;Very Low
816770;München;;4,81385E+15;1,1627E+16;0,07;0,07%;Very Low
816770;München;;4,81423E+14;1,16334E+16;0,07;0,07%;Very Low
816770;München;;4,81361E+15;1,16341E+16;0,07;0,07%;Very Low
816770;München;;4,81343E+15;1,16298E+16;0,07;0,07%;Very Low
816790;München;;4,81556E+16;1,16068E+16;0,07;0,07%;Very Low
816790;München;;4,81478E+16;1,16122E+16;0,07;0,07%;Very Low
816790;München;;4,81407E+15;1,16024E+16;0,07;0,07%;Very Low
816790;München;;4,81541E+15;1,161E+16;0,07;0,07%;Very Low
817350;München;;4,81141E+15;1,16418E+15;0,07;0,07%;Very Low
817350;München;;4,81083E+16;1,16315E+15;0,07;0,07%;Very Low
817350;München;;4,81018E+16;1,16605E+15;0,07;0,07%;Very Low
817350;München;;4,81093E+16;1,16454E+16;0,07;0,07%;Very Low
817350;München;;4,8116E+16;1,16274E+16;0,07;0,07%;Very Low
817350;München;;4,81084E+15;1,16436E+15;0,07;0,07%;Very Low
817350;München;;4,81146E+15;1,16206E+16;0,07;0,07%;Very Low
817350;München;;4,81099E+15;1,16518E+16;0,07;0,07%;Very Low
817350;München;;4,81083E+16;1,16484E+16;0,07;0,07%;Very Low
817370;München;;4,80959E+15;1,16227E+16;0,07;0,07%;Very Low
817370;München;;4,81034E+15;1,16285E+15;0,07;0,07%;Very Low
817370;München;;4,81009E+16;1,16574E+16;0,07;0,07%;Very Low
817370;München;;4,80995E+15;1,1646E+16;0,07;0,07%;Very Low
817370;München;;4,80966E+15;1,16478E+14;0,07;0,07%;Very Low
817370;München;;4,81028E+14;1,16458E+16;0,07;0,07%;Very Low
817370;München;;4,81032E+15;1,16364E+16;0,07;0,07%;Very Low
817370;München;;4,80949E+16;1,16152E+16;0,07;0,07%;Very Low
817370;München;;4,8097E+16;1,16322E+16;0,07;0,07%;Very Low
817370;München;;4,80926E+15;1,1621E+16;0,07;0,07%;Very Low
817370;München;;4,81021E+16;1,16503E+16;0,07;0,07%;Very Low
817390;München;;4,80804E+15;1,16578E+15;0,07;0,07%;Very Low
817390;München;;4,80951E+15;1,16781E+16;0,07;0,07%;Very Low
817390;München;;4,80799E+15;1,16672E+16;0,07;0,07%;Very Low
817390;München;;4,80824E+15;1,16485E+16;0,07;0,07%;Very Low
817390;München;;4,80787E+15;1,16769E+16;0,07;0,07%;Very Low
817390;München;;4,8092E+14;1,16602E+15;0,07;0,07%;Very Low
817390;München;;4,80897E+16;1,16713E+16;0,07;0,07%;Very Low
817390;München;;4,80953E+16;1,16466E+16;0,07;0,07%;Very Low
817390;München;;4,80798E+15;1,16617E+16;0,07;0,07%;Very Low
818250;München;;4,81231E+15;1,16574E+16;0,07;0,07%;Very Low
818250;München;;4,81079E+15;1,16687E+16;0,07;0,07%;Very Low
818250;München;;4,81158E+15;1,16535E+15;0,07;0,07%;Very Low
818250;München;;4,81145E+15;1,1665E+16;0,07;0,07%;Very Low
818250;München;;4,81143E+15;1,1671E+16;0,07;0,07%;Very Low
818250;München;;4,81256E+15;1,16529E+16;0,07;0,07%;Very Low
818250;München;;4,81117E+16;1,16595E+16;0,07;0,07%;Very Low
818250;München;;4,81139E+15;1,16517E+15;0,07;0,07%;Very Low
818250;München;;4,81189E+15;1,16769E+16;0,07;0,07%;Very Low
818250;München;;4,81151E+15;1,16645E+16;0,07;0,07%;Very Low
818270;München;;4,81117E+16;1,1698E+16;0,07;0,07%;Very Low
818270;München;;4,81061E+15;1,17077E+16;0,07;0,07%;Very Low
818270;München;;4,81138E+16;1,16877E+16;0,07;0,07%;Very Low
818270;München;;4,81122E+15;1,17081E+16;0,07;0,07%;Very Low
818270;München;;4,81003E+14;1,16803E+16;0,07;0,07%;Very Low
818270;München;;4,81162E+14;1,16822E+16;0,07;0,07%;Very Low
818270;München;;4,80994E+15;1,16745E+16;0,07;0,07%;Very Low
818270;München;;4,81036E+15;1,16839E+16;0,07;0,07%;Very Low
818270;München;;4,81049E+14;1,16715E+16;0,07;0,07%;Very Low
818290;München;;4,81376E+15;1,16758E+16;0,07;0,07%;Very Low
818290;München;;4,81222E+15;1,16811E+16;0,07;0,07%;Very Low
818290;München;;4,81425E+15;1,1707E+16;0,07;0,07%;Very Low
818290;München;;4,8144E+15;1,16884E+16;0,07;0,07%;Very Low
818290;München;;4,8133E+14;1,16873E+16;0,07;0,07%;Very Low
818290;München;;4,81297E+15;1,16575E+16;0,07;0,07%;Very Low
818290;München;;4,81448E+16;1,17063E+16;0,07;0,07%;Very Low
818290;München;;4,81353E+15;1,1663E+16;0,07;0,07%;Very Low
818290;München;;4,81466E+15;1,1701E+14;0,07;0,07%;Very Low
819250;München;;4,81751E+15;1,16236E+16;0,07;0,07%;Very Low
819250;München;;4,81647E+15;1,16292E+16;0,07;0,07%;Very Low
819250;München;;4,81697E+15;1,16294E+15;0,07;0,07%;Very Low
819250;München;;4,81649E+15;1,1616E+16;0,07;0,07%;Very Low
819250;München;;4,81526E+16;1,16242E+16;0,07;0,07%;Very Low
819250;München;;4,81508E+15;1,16255E+16;0,07;0,07%;Very Low
819250;München;;4,81591E+15;1,16077E+15;0,07;0,07%;Very Low
819270;München;;4,8154E+16;1,16377E+16;0,07;0,07%;Very Low
819270;München;;4,8167E+15;1,16329E+16;0,07;0,07%;Very Low
819270;München;;4,81516E+15;1,16341E+15;0,07;0,07%;Very Low
819270;München;;4,81463E+16;1,16348E+16;0,07;0,07%;Very Low
819270;München;;4,81615E+16;1,16418E+16;0,07;0,07%;Very Low
819270;München;;4,81666E+16;1,16355E+16;0,07;0,07%;Very Low
819270;München;;4,81676E+15;1,16399E+16;0,07;0,07%;Very Low
819270;München;;4,81684E+15;1,16419E+16;0,07;0,07%;Very Low
819270;München;;4,8145E+15;1,16383E+16;0,07;0,07%;Very Low
819290;München;;4,81492E+16;1,16785E+16;0,07;0,07%;Very Low
819290;München;;4,81434E+15;1,1658E+16;0,07;0,07%;Very Low
