ort;landkreis;latitude;longitude;GEB_HQ;AEP;flood_risk;Ueberschwemmungstiefe;Schadensfaktor;Energieklasse;Quadratmeterpreise;wohnflaeche;aktueller_immobilienwert;aktuelles_LtV;darlehenbetrag;Risikogewicht;immobilienwert_check;darlehenbetrag_check
Aurachtal;Landkreis Erlangen-Höchstadt;4,95767E+15;1,08255E+16;;0.0;very low;0;0;A;2246.2892708751883;96.34758737708245;216424.55179985004;0.4783545525126013;103527.66962895756;0,3;True;True
Großenseebach;Landkreis Erlangen-Höchstadt;4,96171E+15;1,08798E+16;;0.0;very low;0;0;C;2246.2892708751883;132.36393817712886;297327.6941780713;0.5456002061071432;162222.05122491735;0,3;True;True
Herzogenaurach;Landkreis Erlangen-Höchstadt;4,96045E+15;1,08463E+16;;0.0;very low;0;0;D;2246.2892708751883;166.4551660900073;373906.45366973086;0.6240717741690331;233344.46391492034;0,2;True;True
Herzogenaurach;Landkreis Erlangen-Höchstadt;4,9569E+15;1,08865E+16;;0.0;very low;0;0;H;2246.2892708751883;148.08819145889737;332648.91561743186;0.5343745666862866;177759.12014172826;0,2;True;True
Herzogenaurach;Landkreis Erlangen-Höchstadt;4,95519E+15;1,08889E+16;;0.0;very low;0;0;E;2246.2892708751883;157.59035497179124;353993.5235665471;0.5351179254789385;189428.2799639104;0,3;True;True
Herzogenaurach;Landkreis Erlangen-Höchstadt;4,9569E+15;1,08557E+16;;0.0;very low;0;0;D;2246.2892708751883;80.0;179703.14167001506;0.5109713621950922;91823.15908986524;0,2;True;True
Herzogenaurach;Landkreis Erlangen-Höchstadt;4,95716E+15;1,08965E+15;;0.0;very low;0;0;A;2246.2892708751883;130.95466320562585;294162.0549298711;0.5431062916952015;159761.26281040246;0,2;True;True
Herzogenaurach;Landkreis Erlangen-Höchstadt;4,95512E+15;1,08463E+16;;0.0;very low;0;0;D;2246.2892708751883;106.84159534798721;239997.1293133721;0.6296526974066708;151114.83984202234;0,3;True;True
Heßdorf;Landkreis Erlangen-Höchstadt;4,96562E+14;1,08794E+16;;0.0;very low;0;0;D;2246.2892708751883;100.11867353591569;224895.50217798306;0.6568157505382564;147714.90805571;0,25;True;True
Röttenbach;Landkreis Erlangen-Höchstadt;4,96724E+15;1,09267E+15;;0.0;very low;0;0;F;2246.2892708751883;111.77861069082738;251087.09390814017;0.5470969669050166;137368.98750613857;0,2;True;True
Hemhofen;Landkreis Erlangen-Höchstadt;4,96848E+15;1,09379E+14;;0.0;very low;0;0;G;2246.2892708751883;154.96057436403552;348086.27560258977;0.6510107156765779;226607.89539723648;0,25;True;True
Adelsdorf;Landkreis Erlangen-Höchstadt;4,97086E+16;1,08854E+16;;0.0;very low;0;0;H;2246.2892708751883;80.0;179703.14167001506;0.6264019411345673;112566.39677007757;0,2;True;True
Adelsdorf;Landkreis Erlangen-Höchstadt;4,96899E+15;1,09091E+16;;0.0;very low;0;0;H;2246.2892708751883;167.63283304412403;376551.83431342756;0.6910794407505334;260227.23107091105;0,2;True;True
Zirndorf;Landkreis Fürth;4,94429E+15;1,09529E+16;;0.0;very low;0;0;C;2393.4760881147527;101.7367314890805;243504.43410206537;0.5424763542469764;132095.39765466153;0,2;True;True
Zirndorf;Landkreis Fürth;4,94334E+15;1,09427E+16;;0.0;very low;0;0;A;2393.4760881147527;86.19007911176517;206293.89338672877;0.5215239454077909;107587.20519258096;0,2;True;True
Zirndorf;Landkreis Fürth;4,94486E+15;1,09028E+16;;0.0;very low;0;0;A+;2393.4760881147527;80.0;191478.0870491802;0.6414794074387675;122829.24981781686;0,25;True;True
Zirndorf;Landkreis Fürth;4,9434E+15;1,09452E+16;;0.0;very low;0;0;A;2393.4760881147527;131.06715082156305;313706.091428741;0.6687956720746464;209805.27625099532;0,2;True;True
Zirndorf;Landkreis Fürth;4,94485E+15;1,09452E+16;;0.0;very low;0;0;D;2393.4760881147527;157.19866101943347;376251.2362336707;0.6107782481304248;229806.07092370797;0,2;True;True
Zirndorf;Landkreis Fürth;4,94168E+16;1,0936E+15;;0.0;very low;0;0;A;2393.4760881147527;123.84494884597662;296419.9236966398;0.46468883499521163;137743.02901196107;0,3;True;True
Zirndorf;Landkreis Fürth;4,94325E+16;1,09391E+16;;0.0;very low;0;0;H;2393.4760881147527;80.0;191478.0870491802;0.5135419090732145;98332.02236892315;0,2;True;True
Oberasbach;Landkreis Fürth;4,94191E+15;1,09818E+16;;0.0;very low;0;0;E;2393.4760881147527;150.76681322894717;360856.762344748;0.7049313519208444;254379.24532946208;0,2;True;True
Oberasbach;Landkreis Fürth;4,94189E+15;1,09613E+15;;0.0;very low;0;0;C;2393.4760881147527;80.0;191478.0870491802;0.5253060026321917;100584.5884994637;0,3;True;True
Oberasbach;Landkreis Fürth;4,94292E+15;1,09495E+16;;0.0;very low;0;0;B;2393.4760881147527;150.24666114420063;359611.7907677241;0.6971609993172935;250707.315417908;0,25;True;True
Oberasbach;Landkreis Fürth;4,94302E+15;1,09718E+16;;0.0;very low;0;0;H;2393.4760881147527;118.86190658069779;284493.1311886297;0.4432360423363205;126097.60953991587;0,3;True;True
Oberasbach;Landkreis Fürth;4,94268E+15;1,0986E+16;;0.0;very low;0;0;D;2393.4760881147527;116.81933333090336;279604.2809570239;0.7352339965316466;205574.57293539005;0,2;True;True
Stein;Landkreis Fürth;4,93898E+14;1,09478E+16;;0.0;very low;0;0;D;2393.4760881147527;140.10576679343876;335339.8026270776;0.5661763401289029;189861.46215094748;0,2;True;True
Stein;Landkreis Fürth;4,93965E+15;1,09237E+16;;0.0;very low;0;0;A;2393.4760881147527;136.94077415900787;327764.468437508;0.564635320385697;185067.39564725998;0,2;True;True
Stein;Landkreis Fürth;4,94141E+15;1,10061E+16;;0.0;very low;0;0;E;2393.4760881147527;146.83671120838815;351450.1571346885;0.4897805050992516;172133.4354786391;0,2;True;True
Stein;Landkreis Fürth;4,93981E+15;1,09387E+16;;0.0;very low;0;0;H;2393.4760881147527;85.27115644927433;204094.47396723018;0.6136539089015483;125243.37173519608;0,3;True;True
Ammerndorf;Landkreis Fürth;4,94274E+15;1,0852E+16;;0.0;very low;0;0;C;2393.4760881147527;91.76157708477851;219629.140560116;0.75;164721.855420087;0,2;True;True
Langenzenn;Landkreis Fürth;4,94579E+15;1,07651E+16;;0.0;very low;0;0;E;2393.4760881147527;146.32069778331632;350215.0913406329;0.7354204398246384;257555.33650695416;0,25;True;True
Langenzenn;Landkreis Fürth;4,94999E+15;1,0812E+16;;0.0;very low;0;0;C;2393.4760881147527;145.1983204032642;347528.70791963727;0.448970151552588;156030.01666355465;0,3;True;True
Langenzenn;Landkreis Fürth;4,95002E+15;1,07623E+14;;0.0;very low;0;0;C;2393.4760881147527;159.61191431311306;382027.30028665694;0.5757272775264365;219943.53753481142;0,3;True;True
Bubenreuth;Landkreis Erlangen-Höchstadt;4,96224E+15;1,10037E+16;;0.0;very low;0;0;H;2246.2892708751883;96.44381982860591;216640.7177232172;0.75;162480.5382924129;0,2;True;True
Baiersdorf;Landkreis Erlangen-Höchstadt;4,96681E+15;1,10393E+16;;0.0;very low;0;0;F;2246.2892708751883;128.40616292830921;288437.38610011234;0.5811595069878722;167628.12910281183;0,2;True;True
Baiersdorf;Landkreis Erlangen-Höchstadt;4,96591E+15;1,10594E+16;;0.0;very low;0;0;G;2246.2892708751883;80.0;179703.14167001506;0.6269015136724704;112656.17152463083;0,2;True;True
Altdorf bei Nürnberg;Landkreis Nürnberger Land;4,93803E+15;1,14087E+15;;0.0;very low;0;0;F;1864.539716621336;120.32071409343783;224342.75015945538;0.7234407973434447;162298.6980535776;0,2;True;True
Altdorf bei Nürnberg;Landkreis Nürnberger Land;4,94032E+15;1,14091E+15;;0.0;very low;0;0;C;1864.539716621336;86.67099311526111;161601.50894241873;0.75;121201.13170681405;0,25;True;True
Altdorf bei Nürnberg;Landkreis Nürnberger Land;4,94136E+16;1,14035E+16;;0.0;very low;0;0;E;1864.539716621336;160.60478075124027;299453.99238994933;0.6447691379451627;193078.69252750493;0,2;True;True
Altdorf bei Nürnberg;Landkreis Nürnberger Land;4,93899E+15;1,13755E+15;;0.0;very low;0;0;D;1864.539716621336;121.46224480233234;226471.17950393207;0.6991214367306701;158330.85639287846;0,3;True;True
Schwarzenbruck;Landkreis Nürnberger Land;4,93646E+16;1,12784E+16;;0.0;very low;0;0;A;1864.539716621336;147.1902234457983;274442.0175130599;0.75;205831.51313479492;0,25;True;True
Schwarzenbruck;Landkreis Nürnberger Land;4,93699E+15;1,12611E+16;;0.0;very low;0;0;E;1864.539716621336;145.3272472270467;270968.4243620765;0.75;203226.3182715574;0,2;True;True
Lauben;Landkreis Oberallgäu;4,77938E+15;1,02879E+16;HQ 500;0.002;very low;0;0;F;2522.9796834951467;127.76226025329302;322341.5869364778;0.5400181025537132;174070.29215158953;0,3;True;True
Memmingen;;4,80301E+14;1,01948E+16;;0.0;very low;0;0;A;2008.6059652975175;128.66324579702223;258433.76302243958;0.708757540527338;183166.87826900918;0,2;True;True
Memmingen;;4,79963E+15;1,01584E+16;;0.0;very low;0;0;F;2008.6059652975175;152.53162399451034;306375.9298518914;0.747488768933483;229012.56663584147;0,25;True;True
Memmingen;;4,79965E+14;1,01909E+15;;0.0;very low;0;0;E;2008.6059652975175;164.182782226618;329778.5157795281;0.5019831241681735;165543.24963455083;0,2;True;True
Memmingen;;4,80231E+15;1,01506E+16;;0.0;very low;0;0;G;2008.6059652975175;107.2954912830393;215514.36384064052;0.6483119879533595;139720.5456540293;0,2;True;True
Memmingen;;4,79863E+15;1,01866E+16;;0.0;very low;0;0;F;2008.6059652975175;86.30292753745783;173348.5750743772;0.7014695616671502;121598.74897304847;0,25;True;True
Memmingen;;4,79388E+15;1,01255E+16;;0.0;very low;0;0;H;2008.6059652975175;86.01247336978317;172765.16710054033;0.6193112972156513;106995.41975071438;0,2;True;True
Memmingen;;4,79697E+14;1,01351E+16;;0.0;very low;0;0;D;2008.6059652975175;112.29607435465199;225558.56482824756;0.75;169168.92362118568;0,2;True;True
Memmingen;;4,80105E+15;1,01944E+16;;0.0;very low;0;0;C;2008.6059652975175;154.16638490554934;309659.52036963956;0.6024280901893199;186547.59346522274;0,2;True;True
Memmingen;;4,7988E+15;1,0148E+16;;0.0;very low;0;0;H;2008.6059652975175;129.86844523671147;260854.53380637264;0.6433957356830775;167832.69468461734;0,2;True;True
Memmingen;;4,80048E+15;1,02062E+16;;0.0;very low;0;0;E;2008.6059652975175;156.88658041354762;315123.3212937804;0.5545754951651904;174759.67194459768;0,3;True;True
Memmingen;;4,79808E+15;1,01693E+16;;0.0;very low;0;0;F;2008.6059652975175;80.0;160688.4772238014;0.4715097735437941;75766.18750689171;0,2;True;True
Kaufbeuren;;4,78743E+15;1,06465E+15;;0.0;very low;0;0;G;1932.672130255198;128.20998219836918;247787.85941530316;0.7268873555111596;180113.8618581607;0,2;True;True
Kaufbeuren;;4,78717E+15;1,06362E+16;;0.0;very low;0;0;B;1932.672130255198;114.39495148204796;221087.93457124964;0.48195178185968307;106553.7240142908;0,3;True;True
Kaufbeuren;;4,78642E+15;1,05838E+16;;0.0;very low;0;0;D;1932.672130255198;81.30223502432966;157130.56375898;0.43053961079397196;67650.93176462864;0,2;True;True
Kaufbeuren;;4,78677E+15;1,06084E+16;;0.0;very low;0;0;D;1932.672130255198;144.21674366311112;278723.6811938528;0.5120188386835074;142711.77555846865;0,25;True;True
Kaufbeuren;;4,78665E+15;1,06387E+15;;0.0;very low;0;0;G;1932.672130255198;140.8468151673443;272210.71430913144;0.5553156847674163;151162.87921760287;0,2;True;True
Kaufbeuren;;4,7892E+15;1,0577E+16;;0.0;very low;0;0;G;1932.672130255198;106.30621296617367;205455.05507269764;0.6389877641175802;131283.26626755737;0,2;True;True
Kaufbeuren;;4,78503E+16;1,06333E+16;;0.0;very low;0;0;C;1932.672130255198;80.0;154613.77042041585;0.47555417966202046;73527.22475673283;0,25;True;True
Kaufbeuren;;4,78647E+15;1,06123E+16;;0.0;very low;0;0;G;1932.672130255198;80.0;154613.77042041585;0.7428330673262393;114852.22133227247;0,2;True;True
Kaufbeuren;;4,7859E+16;1,06544E+16;;0.0;very low;0;0;C;1932.672130255198;83.99667698876793;162338.0366502399;0.601179539613037;97594.30613507556;0,2;True;True
Kaufbeuren;;4,78828E+15;1,06284E+16;;0.0;very low;0;0;H;1932.672130255198;80.0;154613.77042041585;0.4449729712480158;68798.94881983103;0,2;True;True
Kaufbeuren;;4,78757E+15;1,06342E+16;;0.0;very low;0;0;D;1932.672130255198;157.31603268814024;304040.31201868434;0.5461754391681405;166059.3509416234;0,3;True;True
Klingenberg am Main;Landkreis Miltenberg;4,97486E+15;9,18838E+15;;0.0;very low;0;0;D;1448.4639081702708;109.0073724441105;157893.24470976857;0.542792852464782;85703.32468093514;0,2;True;True
Klingenberg am Main;Landkreis Miltenberg;4,97525E+15;9,18511E+11;;0.0;very low;0;0;F;1448.4639081702708;80.0;115877.11265362166;0.4359128029090242;50512.31696984497;0,2;True;True
Bodolz;Landkreis Lindau;4,75752E+15;9,68104E+14;;0.0;very low;0;0;E;2745.5802410164665;159.1500670283695;436959.2793895375;0.5886939886712147;257235.30107072653;0,25;True;True
Bodolz;Landkreis Lindau;4,75598E+15;9,65678E+14;;0.0;very low;0;0;C;2745.5802410164665;83.25172399288374;228574.28842541808;0.552361098247775;126255.54498586761;0,2;True;True
Bodolz;Landkreis Lindau;4,7579E+15;9,69147E+15;;0.0;very low;0;0;D;2745.5802410164665;85.82232555528529;235632.08128267384;0.5071251781129179;119494.96118959352;0,25;True;True
Bodolz;Landkreis Lindau;4,75834E+16;9,66482E+15;;0.0;very low;0;0;C;2745.5802410164665;152.4737708313142;418628.9724677291;0.75;313971.72935079684;0,3;True;True
Bodolz;Landkreis Lindau;4,75667E+16;9,70482E+15;;0.0;very low;0;0;G;2745.5802410164665;82.67389294045452;226987.80690522268;0.5295710651081279;120206.17466935684;0,2;True;True
Bodolz;Landkreis Lindau;4,75911E+15;9,69288E+15;;0.0;very low;0;0;H;2745.5802410164665;148.04290133709867;406463.66473388835;0.627168926689316;254921.38034935875;0,2;True;True
Bodolz;Landkreis Lindau;4,7573E+15;9,71351E+15;;0.0;very low;0;0;A+;2745.5802410164665;84.07552381599639;230836.09694230903;0.44666126038452425;103105.54200249597;0,2;True;True
Lindau (Bodensee);Landkreis Lindau;4,75426E+15;9,72728E+15;;0.0;very low;0;0;A+;2745.5802410164665;136.0812756733911;373622.0616611774;0.75;280216.54624588304;0,2;True;True
Lindau (Bodensee);Landkreis Lindau;4,7553E+15;9,72331E+14;;0.0;very low;0;0;G;2745.5802410164665;128.1605685724724;351875.1247500162;0.4325885842678348;152217.16205467726;0,2;True;True
Lindau (Bodensee);Landkreis Lindau;4,75802E+15;9,65379E+15;;0.0;very low;0;0;F;2745.5802410164665;96.94835194146697;266179.4794896021;0.42799985206784263;113924.77784504504;0,3;True;True
Lindau (Bodensee);Landkreis Lindau;4,75704E+15;9,68342E+14;;0.0;very low;0;0;G;2745.5802410164665;129.19259821750487;354708.64495156053;0.6330898375861306;224562.4384227799;0,3;True;True
Lindau (Bodensee);Landkreis Lindau;4,75976E+15;9,6838E+15;;0.0;very low;0;0;E;2745.5802410164665;80.0;219646.41928131733;0.5507700699163535;120974.67370444784;0,2;True;True
Lindau (Bodensee);Landkreis Lindau;4,7591E+14;9,67883E+14;;0.0;very low;0;0;D;2745.5802410164665;80.0;219646.41928131733;0.41828699462040664;91875.24060031596;0,3;True;True
Lindau (Bodensee);Landkreis Lindau;4,75564E+16;9,69691E+15;;0.0;very low;0;0;C;2745.5802410164665;133.39853904602595;366256.3929852324;0.75;274692.2947389243;0,25;True;True
Eschau;Landkreis Miltenberg;4,98218E+15;9,3463E+14;;0.0;very low;0;0;H;1448.4639081702708;80.0;115877.11265362166;0.6748162519986682;78195.75885334442;0,2;True;True
Großheubach;Landkreis Miltenberg;4,97323E+15;9,22212E+15;;0.0;very low;0;0;A;1448.4639081702708;133.64267104274052;193576.5855968818;0.5889134659071549;113999.8579423327;0,2;True;True
Wörth am Main;Landkreis Miltenberg;4,97742E+15;9,13302E+15;;0.0;very low;0;0;D;1448.4639081702708;121.64433715949723;176197.43200882745;0.6997430159945407;123292.92248434994;0,2;True;True
Erlenbach am Main;Landkreis Miltenberg;4,97912E+16;9,17231E+15;;0.0;very low;0;0;G;1448.4639081702708;143.10030143904746;207275.6218827465;0.6299043186382769;130563.80937237655;0,2;True;True
Erlenbach am Main;Landkreis Miltenberg;4,98087E+15;9,20098E+14;;0.0;very low;0;0;F;1448.4639081702708;80.0;115877.11265362166;0.6698091457942602;77615.54984362758;0,2;True;True
Erlenbach am Main;Landkreis Miltenberg;4,97983E+15;9,1754E+15;;0.0;very low;0;0;G;1448.4639081702708;145.33887923719428;210518.12102899345;0.536596919481481;112963.37523918747;0,3;True;True
Mönchberg;Landkreis Miltenberg;4,97978E+15;9,30256E+15;;0.0;very low;0;0;E;1448.4639081702708;90.63371963936044;131279.67176083665;0.5462838396189076;71715.96315341971;0,25;True;True
Hausen;Landkreis Miltenberg;4,98834E+15;9,20844E+15;;0.0;very low;0;0;E;1448.4639081702708;108.63495526874843;157353.8118724739;0.75;118015.35890435541;0,25;True;True
Kleinwallstadt;Landkreis Miltenberg;4,98727E+15;9,16995E+15;;0.0;very low;0;0;C;1448.4639081702708;103.96542586121096;150590.16705751617;0.4852420546644871;73072.6820752575;0,25;True;True
Kleinwallstadt;Landkreis Miltenberg;4,98624E+15;9,19975E+15;;0.0;very low;0;0;H;1448.4639081702708;80.0;115877.11265362166;0.5538642796962782;64180.19353318264;0,2;True;True
Sulzbach am Main;Landkreis Miltenberg;4,99115E+15;9,17163E+15;;0.0;very low;0;0;F;1448.4639081702708;165.75600142143196;240091.5856215643;0.75;180068.68921617322;0,2;True;True
Sulzbach am Main;Landkreis Miltenberg;4,99205E+15;9,18931E+15;;0.0;very low;0;0;A;1448.4639081702708;80.0;115877.11265362166;0.4251956980498256;49270.44980275494;0,2;True;True
Großwallstadt;Landkreis Miltenberg;4,98821E+15;9,11905E+15;;0.0;very low;0;0;E;1448.4639081702708;124.92103341255314;180943.6082694157;0.6323100574330142;114412.46333697106;0,25;True;True
Niedernberg;Landkreis Miltenberg;4,99062E+15;9,12753E+15;;0.0;very low;0;0;D;1448.4639081702708;167.33225132946205;242374.7267236026;0.6584197024725438;159584.29545621853;0,2;True;True
Hösbach;Landkreis Aschaffenburg;5,00442E+15;9,2148E+14;;0.0;very low;0;0;C;1882.2229384805064;120.24732486273822;226332.2731475632;0.5143975353469293;116424.7634765745;0,25;True;True
Hösbach;Landkreis Aschaffenburg;5,0023E+15;9,23071E+15;;0.0;very low;0;0;G;1882.2229384805064;126.925948646134;238902.9320301522;0.6920181766224459;165325.17141326205;0,3;True;True
Hösbach;Landkreis Aschaffenburg;5,00299E+15;9,19341E+15;;0.0;very low;0;0;F;1882.2229384805064;153.5763866054457;289064.99767772027;0.7132795050025729;206184.1384571342;0,2;True;True
Hösbach;Landkreis Aschaffenburg;4,99738E+15;9,21046E+14;;0.0;very low;0;0;G;1882.2229384805064;125.75180741709985;236692.93647584843;0.5296448033432217;125363.18379248041;0,2;True;True
Obernburg am Main;Landkreis Miltenberg;4,98306E+15;9,09928E+15;;0.0;very low;0;0;A+;1448.4639081702708;87.35493506576832;126530.470643323;0.47157411914843045;59668.49523906138;0,2;True;True
Obernburg am Main;Landkreis Miltenberg;4,984E+16;9,12652E+15;;0.0;very low;0;0;B;1448.4639081702708;94.89275663911901;137448.73313854873;0.7404017561420608;101767.28339528295;0,2;True;True
Mömlingen;Landkreis Miltenberg;4,98529E+15;9,05653E+14;;0.0;very low;0;0;D;1448.4639081702708;150.14682105359606;217482.25122263405;0.4711574980619222;102468.39335893068;0,2;True;True
Stockstadt am Main;Landkreis Aschaffenburg;4,99771E+14;9,04745E+14;;0.0;very low;0;0;D;1882.2229384805064;80.0;150577.83507844052;0.610026836965853;91856.52045006694;0,3;True;True
Stockstadt am Main;Landkreis Aschaffenburg;4,9975E+14;9,04366E+15;;0.0;very low;0;0;H;1882.2229384805064;125.7099506693504;236614.15274510422;0.6330878094487469;149797.53564596924;0,3;True;True
Krombach;Landkreis Aschaffenburg;5,007E+14;9,19309E+15;;0.0;very low;0;0;B;1882.2229384805064;80.0;150577.83507844052;0.75;112933.3763088304;0,2;True;True
Mömbris;Landkreis Aschaffenburg;5,00548E+16;9,11214E+15;;0.0;very low;0;0;E;1882.2229384805064;85.82200450013914;161536.14549653913;0.7184628171699012;116057.71416821056;0,2;True;True
Mömbris;Landkreis Aschaffenburg;5,00369E+14;9,1299E+15;;0.0;very low;0;0;E;1882.2229384805064;136.6438060192741;257194.10609075843;0.6478120388022446;166613.438234575;0,2;True;True
Mömbris;Landkreis Aschaffenburg;5,00462E+15;9,182E+15;;0.0;very low;0;0;E;1882.2229384805064;100.23717655273234;188668.71299607318;0.6392031715967902;120597.63972817453;0,2;True;True
Johannesberg;Landkreis Aschaffenburg;5,00167E+16;9,11745E+15;;0.0;very low;0;0;G;1882.2229384805064;147.85995446233377;278305.3979716877;0.48848829820841927;135948.9302374066;0,2;True;True
Mainaschaff;Landkreis Aschaffenburg;5,00153E+15;9,08469E+15;;0.0;very low;0;0;B;1882.2229384805064;82.09131921657897;154514.16407957053;0.5133317535763589;79317.02679935118;0,2;True;True
Mainaschaff;Landkreis Aschaffenburg;4,99847E+15;9,10062E+15;;0.0;very low;0;0;D;1882.2229384805064;106.77310664038528;200970.79053135845;0.654403201585863;131515.9287489628;0,2;True;True
