ort;landkreis;latitude;longitude;GEB_HQ;AEP;flood_risk;Ueberschwemmungstiefe;Schadensfaktor;Energieklasse;Quadratmeterpreise;wohnflaeche;aktueller_immobilienwert;aktuelles_LtV;darlehenbetrag;Risikogewicht
Zirndorf;Landkreis Fürth;4,943,340,000,000,000,0;1,09427e+16;;0,0;very low;0,0;0,0;A;4602;147,7;679,710,99;0,316;214,796,36;0,2
Zirndorf;Landkreis Fürth;4,944,860,000,000,000,0;1,09028e+16;;0,0;very low;0,0;0,0;A+;4602;60,0;276,120,0;0,5941;164,055,53;0,25
Zirndorf;Landkreis Fürth;4,943,400,000,000,000,0;1,09452e+16;;0,0;very low;0,0;0,0;A;4602;60,0;276,120,0;0,4738;130,819,96;0,2
Zirndorf;Landkreis Fürth;4,944,850,000,000,000,0;1,09452e+16;;0,0;very low;0,0;0,0;D;4602;187,6;863,356,28;0,1609;138,874,06;0,2
Zirndorf;Landkreis Fürth;4,94168e+16;1,093,600,000,000,000,0;;0,0;very low;0,0;0,0;A;4602;60,0;276,120,0;0,6519;180,013,0;0,3
Zirndorf;Landkreis Fürth;4,94325e+16;1,09391e+16;;0,0;very low;0,0;0,0;H;4602;62,71;288,613,45;0,4664;134,599,34;0,2
Oberasbach;Landkreis Fürth;4,941,910,000,000,000,0;1,09818e+16;;0,0;very low;0,0;0,0;E;4602;65,99;303,680,76;0,4729;143,619,31;0,2
Oberasbach;Landkreis Fürth;4,941,890,000,000,000,0;1,096,130,000,000,000,0;;0,0;very low;0,0;0,0;C;4602;60,0;276,120,0;0,7329;202,356,95;0,3
Oberasbach;Landkreis Fürth;4,942,920,000,000,000,0;1,09495e+16;;0,0;very low;0,0;0,0;B;4602;65,47;301,277,15;0,5198;156,600,32;0,25
Oberasbach;Landkreis Fürth;4,943,020,000,000,000,0;1,09718e+16;;0,0;very low;0,0;0,0;H;4602;60,0;276,120,0;0,6018;166,168,9;0,3
Oberasbach;Landkreis Fürth;4,942,680,000,000,000,0;1,0986e+16;;0,0;very low;0,0;0,0;D;4602;224,02;1,030,918,74;0,1146;118,106,85;0,2
Stein;Landkreis Fürth;493,898,000,000,000,0;1,09478e+16;;0,0;very low;0,0;0,0;D;4602;60,0;276,120,0;0,43;118,731,35;0,2
Stein;Landkreis Fürth;4,939,650,000,000,000,0;1,09237e+16;;0,0;very low;0,0;0,0;A;4602;94,85;436,501,82;0,4125;180,038,23;0,2
Stein;Landkreis Fürth;4,941,410,000,000,000,0;1,10061e+16;;0,0;very low;0,0;0,0;E;4602;100,93;464,481,43;0,1303;60,534,97;0,2
Stein;Landkreis Fürth;4,939,810,000,000,000,0;1,09387e+16;;0,0;very low;0,0;0,0;H;4602;81,72;376,084,97;0,7035;264,579,73;0,3
Ammerndorf;Landkreis Fürth;4,942,740,000,000,000,0;1,0852e+16;;0,0;very low;0,0;0,0;C;4602;66,01;303,760,97;0,3157;95,902,41;0,2
Langenzenn;Landkreis Fürth;4,945,790,000,000,000,0;1,07651e+16;;0,0;very low;0,0;0,0;E;4602;61,0;280,736,15;0,5509;154,652,09;0,25
Langenzenn;Landkreis Fürth;4,949,990,000,000,000,0;1,0812e+16;;0,0;very low;0,0;0,0;C;4602;60,0;276,120,0;0,6673;184,262,63;0,3
Langenzenn;Landkreis Fürth;4,950,020,000,000,000,0;107,623,000,000,000,0;;0,0;very low;0,0;0,0;C;4602;60,0;276,120,0;0,6981;192,763,92;0,3
Bubenreuth;Landkreis Erlangen-Höchstadt;4,962,240,000,000,000,0;1,10037e+16;;0,0;very low;0,0;0,0;H;4319;277,12;1,196,864,7;0,0782;93,608,58;0,2
Baiersdorf;Landkreis Erlangen-Höchstadt;4,966,810,000,000,000,0;1,10393e+16;;0,0;very low;0,0;0,0;F;4319;60,0;259,140,0;0,4224;109,454,98;0,2
Baiersdorf;Landkreis Erlangen-Höchstadt;4,965,910,000,000,000,0;1,10594e+16;;0,0;very low;0,0;0,0;G;4319;95,41;412,067,55;0,3983;164,109,49;0,2
Altdorf bei Nürnberg;Landkreis Nürnberger Land;4,938,030,000,000,000,0;1,140,870,000,000,000,0;;0,0;very low;0,0;0,0;F;3585;111,17;398,532,99;0,2722;108,480,68;0,2
Altdorf bei Nürnberg;Landkreis Nürnberger Land;4,940,320,000,000,000,0;1,140,910,000,000,000,0;;0,0;very low;0,0;0,0;C;3585;60,0;215,100,0;0,5269;113,331,64;0,25
Altdorf bei Nürnberg;Landkreis Nürnberger Land;4,94136e+16;1,14035e+16;;0,0;very low;0,0;0,0;E;3585;124,29;445,566,42;0,2243;99,950,81;0,2
Altdorf bei Nürnberg;Landkreis Nürnberger Land;4,938,990,000,000,000,0;1,137,550,000,000,000,0;;0,0;very low;0,0;0,0;D;3585;66,72;239,203,0;0,6941;166,036,52;0,3
Schwarzenbruck;Landkreis Nürnberger Land;4,93646e+16;1,12784e+16;;0,0;very low;0,0;0,0;A;3585;60,0;215,100,0;0,5798;124,706,8;0,25
Schwarzenbruck;Landkreis Nürnberger Land;4,936,990,000,000,000,0;1,12611e+16;;0,0;very low;0,0;0,0;E;3585;74,82;268,232,15;0,4782;128,260,78;0,2
Lauben;Landkreis Oberallgäu;4,779,380,000,000,000,0;1,02879e+16;HQ 500;0,002;very low;0,0;0,0;F;4851;60,0;291,060,0;0,6114;177,943,48;0,3
Memmingen;;480,301,000,000,000,0;1,01948e+16;;0,0;very low;0,0;0,0;A;3862;97,88;378,016,44;0,1653;62,498,08;0,2
Memmingen;;4,799,630,000,000,000,0;1,01584e+16;;0,0;very low;0,0;0,0;F;3862;60,0;231,720,0;0,5153;119,401,01;0,25
Memmingen;;479,965,000,000,000,0;1,019,090,000,000,000,0;;0,0;very low;0,0;0,0;E;3862;188,79;729,120,88;0,1626;118,536,09;0,2
Memmingen;;4,802,310,000,000,000,0;1,01506e+16;;0,0;very low;0,0;0,0;G;3862;84,46;326,201,82;0,3902;127,279,21;0,2
Memmingen;;4,798,630,000,000,000,0;1,01866e+16;;0,0;very low;0,0;0,0;F;3862;60,0;231,720,0;0,5164;119,663,63;0,25
Memmingen;;4,793,880,000,000,000,0;1,01255e+16;;0,0;very low;0,0;0,0;H;3862;60,0;231,720,0;0,4069;94,296,07;0,2
Memmingen;;479,697,000,000,000,0;1,01351e+16;;0,0;very low;0,0;0,0;D;3862;60,0;231,720,0;0,4799;111,207,77;0,2
Memmingen;;4,801,050,000,000,000,0;1,01944e+16;;0,0;very low;0,0;0,0;C;3862;60,0;231,720,0;0,2805;64,993,83;0,2
Memmingen;;4,798,800,000,000,000,0;1,0148e+16;;0,0;very low;0,0;0,0;H;3862;60,0;231,720,0;0,3334;77,265,02;0,2
Memmingen;;4,800,480,000,000,000,0;1,02062e+16;;0,0;very low;0,0;0,0;E;3862;73,78;284,944,14;0,6904;196,724,75;0,3
Memmingen;;4,798,080,000,000,000,0;1,01693e+16;;0,0;very low;0,0;0,0;F;3862;167,09;645,283,26;0,0971;62,648,76;0,2
Kaufbeuren;;4,787,430,000,000,000,0;1,064,650,000,000,000,0;;0,0;very low;0,0;0,0;G;3716;60,0;222,960,0;0,3889;86,698,56;0,2
Kaufbeuren;;4,787,170,000,000,000,0;1,06362e+16;;0,0;very low;0,0;0,0;B;3716;60,0;222,960,0;0,6367;141,958,31;0,3
Kaufbeuren;;4,786,420,000,000,000,0;1,05838e+16;;0,0;very low;0,0;0,0;D;3716;60,0;222,960,0;0,477;106,352,38;0,2
Kaufbeuren;;4,786,770,000,000,000,0;1,06084e+16;;0,0;very low;0,0;0,0;D;3716;103,2;383,497,92;0,5518;211,605,64;0,25
Kaufbeuren;;4,786,650,000,000,000,0;1,063,870,000,000,000,0;;0,0;very low;0,0;0,0;G;3716;169,23;628,868,69;0,1303;81,912,99;0,2
Kaufbeuren;;4,789,200,000,000,000,0;1,0577e+16;;0,0;very low;0,0;0,0;G;3716;169,63;630,353,36;0,463;291,864,64;0,2
Kaufbeuren;;4,78503e+16;1,06333e+16;;0,0;very low;0,0;0,0;C;3716;60,0;222,960,0;0,5955;132,777,49;0,25
Kaufbeuren;;4,786,470,000,000,000,0;1,06123e+16;;0,0;very low;0,0;0,0;G;3716;60,0;222,960,0;0,4256;94,881,87;0,2
Kaufbeuren;;4,7859e+16;1,06544e+16;;0,0;very low;0,0;0,0;C;3716;90,27;335,445,64;0,4055;136,029,39;0,2
Kaufbeuren;;4,788,280,000,000,000,0;1,06284e+16;;0,0;very low;0,0;0,0;H;3716;98,54;366,173,11;0,4909;179,739,47;0,2
Kaufbeuren;;4,787,570,000,000,000,0;1,06342e+16;;0,0;very low;0,0;0,0;D;3716;60,0;222,960,0;0,6842;152,548,81;0,3
Klingenberg am Main;Landkreis Miltenberg;4,974,860,000,000,000,0;9,188,380,000,000,000,0;;0,0;very low;0,0;0,0;D;2785;410,91;1,144,376,23;0,1453;166,311,86;0,2
Klingenberg am Main;Landkreis Miltenberg;4,975,250,000,000,000,0;918,511,000,000,0;;0,0;very low;0,0;0,0;F;2785;73,13;203,668,9;0,4277;87,106,5;0,2
Bodolz;Landkreis Lindau;4,757,520,000,000,000,0;968,104,000,000,000,0;;0,0;very low;0,0;0,0;E;5279;60,0;316,740,0;0,527;166,907,85;0,25
Bodolz;Landkreis Lindau;4,755,980,000,000,000,0;965,678,000,000,000,0;;0,0;very low;0,0;0,0;C;5279;60,0;316,740,0;0,4189;132,696,73;0,2
Bodolz;Landkreis Lindau;4,757,900,000,000,000,0;9,691,470,000,000,000,0;;0,0;very low;0,0;0,0;D;5279;67,38;355,706,29;0,5065;180,164,89;0,25
Bodolz;Landkreis Lindau;4,75834e+16;9,664,820,000,000,000,0;;0,0;very low;0,0;0,0;C;5279;60,0;316,740,0;0,6821;216,049,25;0,3
Bodolz;Landkreis Lindau;4,75667e+16;9,704,820,000,000,000,0;;0,0;very low;0,0;0,0;G;5279;60,0;316,740,0;0,3529;111,771,96;0,2
Bodolz;Landkreis Lindau;4,759,110,000,000,000,0;9,692,880,000,000,000,0;;0,0;very low;0,0;0,0;H;5279;60,0;316,740,0;0,4852;153,692,37;0,2
Bodolz;Landkreis Lindau;4,757,300,000,000,000,0;9,713,510,000,000,000,0;;0,0;very low;0,0;0,0;A+;5279;60,0;316,740,0;0,4954;156,904,45;0,2
Lindau (Bodensee);Landkreis Lindau;4,754,260,000,000,000,0;9,727,280,000,000,000,0;;0,0;very low;0,0;0,0;A+;5279;60,0;316,740,0;0,4514;142,963,45;0,2
Lindau (Bodensee);Landkreis Lindau;4,755,300,000,000,000,0;972,331,000,000,000,0;;0,0;very low;0,0;0,0;G;5279;70,99;374,763,14;0,3154;118,205,94;0,2
Lindau (Bodensee);Landkreis Lindau;4,758,020,000,000,000,0;9,653,790,000,000,000,0;;0,0;very low;0,0;0,0;F;5279;60,0;316,740,0;0,732;231,863,91;0,3
Lindau (Bodensee);Landkreis Lindau;4,757,040,000,000,000,0;968,342,000,000,000,0;;0,0;very low;0,0;0,0;G;5279;60,0;316,740,0;0,6693;211,982,23;0,3
Lindau (Bodensee);Landkreis Lindau;4,759,760,000,000,000,0;9,683,800,000,000,000,0;;0,0;very low;0,0;0,0;E;5279;100,31;529,518,63;0,4181;221,382,7;0,2
Lindau (Bodensee);Landkreis Lindau;475,910,000,000,000,0;967,883,000,000,000,0;;0,0;very low;0,0;0,0;D;5279;60,0;316,740,0;0,6145;194,636,47;0,3
Lindau (Bodensee);Landkreis Lindau;4,75564e+16;9,696,910,000,000,000,0;;0,0;very low;0,0;0,0;C;5279;60,0;316,740,0;0,5138;162,752,39;0,25
Eschau;Landkreis Miltenberg;4,982,180,000,000,000,0;934,630,000,000,000,0;;0,0;very low;0,0;0,0;H;2785;108,75;302,858,78;0,4642;140,598,2;0,2
Großheubach;Landkreis Miltenberg;4,973,230,000,000,000,0;9,222,120,000,000,000,0;;0,0;very low;0,0;0,0;A;2785;89,05;247,991,42;0,4933;122,339,99;0,2
Wörth am Main;Landkreis Miltenberg;4,977,420,000,000,000,0;9,133,020,000,000,000,0;;0,0;very low;0,0;0,0;D;2785;364,18;1,014,246,16;0,1522;154,366,95;0,2
Erlenbach am Main;Landkreis Miltenberg;4,97912e+16;9,172,310,000,000,000,0;;0,0;very low;0,0;0,0;G;2785;73,84;205,635,75;0,4459;91,700,05;0,2
Erlenbach am Main;Landkreis Miltenberg;4,980,870,000,000,000,0;920,098,000,000,000,0;;0,0;very low;0,0;0,0;F;2785;166,14;462,689,32;0,4736;219,144,29;0,2
Erlenbach am Main;Landkreis Miltenberg;4,979,830,000,000,000,0;9,175,400,000,000,000,0;;0,0;very low;0,0;0,0;G;2785;60,0;167,100,0;0,7059;117,959,24;0,3
Mönchberg;Landkreis Miltenberg;4,979,780,000,000,000,0;9,302,560,000,000,000,0;;0,0;very low;0,0;0,0;E;2785;125,75;350,206,75;0,5283;185,007,94;0,25
Hausen;Landkreis Miltenberg;4,988,340,000,000,000,0;9,208,440,000,000,000,0;;0,0;very low;0,0;0,0;E;2785;60,0;167,100,0;0,5106;85,317,21;0,25
Kleinwallstadt;Landkreis Miltenberg;4,987,270,000,000,000,0;9,169,950,000,000,000,0;;0,0;very low;0,0;0,0;C;2785;60,0;167,100,0;0,523;87,393,92;0,25
Kleinwallstadt;Landkreis Miltenberg;4,986,240,000,000,000,0;9,199,750,000,000,000,0;;0,0;very low;0,0;0,0;H;2785;91,06;253,606,87;0,4636;117,578,39;0,2
Sulzbach am Main;Landkreis Miltenberg;4,991,150,000,000,000,0;9,171,630,000,000,000,0;;0,0;very low;0,0;0,0;F;2785;66,09;184,055,27;0,4375;80,530,65;0,2
Sulzbach am Main;Landkreis Miltenberg;4,992,050,000,000,000,0;9,189,310,000,000,000,0;;0,0;very low;0,0;0,0;A;2785;161,39;449,457,44;0,2841;127,684,38;0,2
Großwallstadt;Landkreis Miltenberg;4,988,210,000,000,000,0;9,119,050,000,000,000,0;;0,0;very low;0,0;0,0;E;2785;60,0;167,100,0;0,5794;96,825,43;0,25
Niedernberg;Landkreis Miltenberg;4,990,620,000,000,000,0;9,127,530,000,000,000,0;;0,0;very low;0,0;0,0;D;2785;161,69;450,293,6;0,1278;57,533,94;0,2
Hösbach;Landkreis Aschaffenburg;5,004,420,000,000,000,0;921,480,000,000,000,0;;0,0;very low;0,0;0,0;C;3619;60,0;217,140,0;0,5968;129,598,52;0,25
Hösbach;Landkreis Aschaffenburg;5,002,300,000,000,000,0;9,230,710,000,000,000,0;;0,0;very low;0,0;0,0;G;3619;87,57;316,911,13;0,6008;190,413,15;0,3
Hösbach;Landkreis Aschaffenburg;5,002,990,000,000,000,0;9,193,410,000,000,000,0;;0,0;very low;0,0;0,0;F;3619;82,98;300,307,93;0,449;134,834,28;0,2
Hösbach;Landkreis Aschaffenburg;4,997,380,000,000,000,0;921,046,000,000,000,0;;0,0;very low;0,0;0,0;G;3619;178,87;647,313,54;0,4341;281,018,5;0,2
Obernburg am Main;Landkreis Miltenberg;4,983,060,000,000,000,0;9,099,280,000,000,000,0;;0,0;very low;0,0;0,0;A+;2785;162,91;453,710,56;0,227;102,994,71;0,2
Obernburg am Main;Landkreis Miltenberg;4,984e+16;9,126,520,000,000,000,0;;0,0;very low;0,0;0,0;B;2785;148,92;414,732,68;0,2422;100,437,68;0,2
Mömlingen;Landkreis Miltenberg;4,985,290,000,000,000,0;905,653,000,000,000,0;;0,0;very low;0,0;0,0;D;2785;114,07;317,674,51;0,3782;120,131,09;0,2
Stockstadt am Main;Landkreis Aschaffenburg;499,771,000,000,000,0;904,745,000,000,000,0;;0,0;very low;0,0;0,0;D;3619;60,0;217,140,0;0,7174;155,775,72;0,3
Stockstadt am Main;Landkreis Aschaffenburg;499,750,000,000,000,0;9,043,660,000,000,000,0;;0,0;very low;0,0;0,0;H;3619;60,99;220,739,77;0,6339;139,928,83;0,3
Krombach;Landkreis Aschaffenburg;500,700,000,000,000,0;9,193,090,000,000,000,0;;0,0;very low;0,0;0,0;B;3619;215,83;781,093,52;0,4015;313,627,24;0,2
Mömbris;Landkreis Aschaffenburg;5,00548e+16;9,112,140,000,000,000,0;;0,0;very low;0,0;0,0;E;3619;186,0;673,129,54;0,3746;252,161,02;0,2
Mömbris;Landkreis Aschaffenburg;500,369,000,000,000,0;9,129,900,000,000,000,0;;0,0;very low;0,0;0,0;E;3619;123,87;448,280,9;0,451;202,163,91;0,2
Mömbris;Landkreis Aschaffenburg;5,004,620,000,000,000,0;9,182,000,000,000,000,0;;0,0;very low;0,0;0,0;E;3619;136,43;493,722,2;0,4611;227,634,94;0,2
Johannesberg;Landkreis Aschaffenburg;5,00167e+16;9,117,450,000,000,000,0;;0,0;very low;0,0;0,0;G;3619;113,57;411,006,51;0,4606;189,313,95;0,2
Mainaschaff;Landkreis Aschaffenburg;5,001,530,000,000,000,0;9,084,690,000,000,000,0;;0,0;very low;0,0;0,0;B;3619;60,0;217,140,0;0,4848;105,263,13;0,2
Mainaschaff;Landkreis Aschaffenburg;4,998,470,000,000,000,0;9,100,620,000,000,000,0;;0,0;very low;0,0;0,0;D;3619;101,98;369,056,67;0,4253;156,952,39;0,2
Kleinostheim;Landkreis Aschaffenburg;5,002,250,000,000,000,0;9,089,280,000,000,000,0;;0,0;very low;0,0;0,0;C;3619;60,0;217,140,0;0,7036;152,774,04;0,3
Kleinostheim;Landkreis Aschaffenburg;5,002,530,000,000,000,0;9,033,570,000,000,000,0;;0,0;very low;0,0;0,0;C;3619;84,34;305,241,16;0,42;128,206,3;0,2
Karlstein am Main;Landkreis Aschaffenburg;5,003,360,000,000,000,0;904,520,000,000,000,0;;0,0;very low;0,0;0,0;C;3619;60,0;217,140,0;0,2232;48,475,9;0,2
Karlstein am Main;Landkreis Aschaffenburg;5,003,890,000,000,000,0;9,039,670,000,000,000,0;;0,0;very low;0,0;0,0;C;3619;60,0;217,140,0;0,481;104,437,38;0,2
Kahl am Main;Landkreis Aschaffenburg;5,006,170,000,000,000,0;9,000,270,000,000,000,0;;0,0;very low;0,0;0,0;A+;3619;60,0;217,140,0;0,4033;87,564,09;0,2
Kahl am Main;Landkreis Aschaffenburg;5,007,620,000,000,000,0;9,013,630,000,000,000,0;;0,0;very low;0,0;0,0;H;3619;60,0;217,140,0;0,7033;152,706,91;0,3
Alzenau;Landkreis Aschaffenburg;5,006,690,000,000,000,0;907,678,000,000,000,0;;0,0;very low;0,0;0,0;A+;3619;60,0;217,140,0;0,6929;150,454,54;0,3
Alzenau;Landkreis Aschaffenburg;5,009,450,000,000,000,0;903,762,000,000,000,0;;0,0;very low;0,0;0,0;D;3619;168,12;608,414,7;0,251;152,709,96;0,2
Alzenau;Landkreis Aschaffenburg;5,006,440,000,000,000,0;9,048,070,000,000,000,0;;0,0;very low;0,0;0,0;H;3619;446,69;1,616,584,61;0,1978;319,821,11;0,2
Alzenau;Landkreis Aschaffenburg;5,011,540,000,000,000,0;9,075,080,000,000,000,0;;0,0;very low;0,0;0,0;A+;3619;68,13;246,549,02;0,4858;119,772,03;0,2
Alzenau;Landkreis Aschaffenburg;5,008,530,000,000,000,0;909,157,000,000,000,0;;0,0;very low;0,0;0,0;C;3619;106,66;386,010,03;0,0902;34,831,74;0,2
Würzburg;;4,979,570,000,000,000,0;9,979,420,000,000,000,0;;0,0;very low;0,0;0,0;E;3022;206,52;624,094,26;0,2919;182,197,99;0,2
Würzburg;;4,978,520,000,000,000,0;9,953,160,000,000,000,0;;0,0;very low;0,0;0,0;F;3022;88,0;265,936,59;0,3718;98,873,61;0,2
Würzburg;;4,97789e+16;9,942,920,000,000,000,0;;0,0;very low;0,0;0,0;B;3022;167,47;506,102,29;0,3111;157,470,45;0,2
Würzburg;;4,979,260,000,000,000,0;997,854,000,000,000,0;;0,0;very low;0,0;0,0;E;3022;90,91;274,719,86;0,4751;130,520,01;0,2
Würzburg;;4,979,190,000,000,000,0;996,923,000,000,000,0;;0,0;very low;0,0;0,0;E;3022;60,0;181,320,0;0,6727;121,974,87;0,3
Ringelai;Landkreis Freyung-Grafenau;4,881,360,000,000,000,0;1,3452e+16;;0,0;very low;0,0;0,0;C;2122;141,76;300,808,61;0,5062;152,282,03;0,25
Pfronten;Landkreis Ostallgäu;4,754,680,000,000,000,0;1,05784e+16;;0,0;very low;0,0;0,0;A;3907;199,99;781,343,18;0,1581;123,506,44;0,2
Pfronten;Landkreis Ostallgäu;4,75515e+16;1,05291e+16;;0,0;very low;0,0;0,0;G;3907;60,0;234,420,0;0,6877;161,211,67;0,3
Benningen;Landkreis Unterallgäu;4,796,660,000,000,000,0;1,02316e+16;;0,0;very low;0,0;0,0;H;3518;1,269,26;4,465,259,39;0,0768;342,880,36;0,2
Höchstadt a.d.Aisch;Landkreis Erlangen-Höchstadt;4,969,200,000,000,000,0;1,08134e+16;;0,0;very low;0,0;0,0;E;4319;107,16;462,809,09;0,5688;263,263,09;0,25
Höchstadt a.d.Aisch;Landkreis Erlangen-Höchstadt;4,975,760,000,000,000,0;1,088,270,000,000,000,0;;0,0;very low;0,0;0,0;D;4319;60,0;259,140,0;0,423;109,617,24;0,2
Höchstadt a.d.Aisch;Landkreis Erlangen-Höchstadt;4,976,370,000,000,000,0;1,09022e+16;;0,0;very low;0,0;0,0;F;4319;121,39;524,274,4;0,2581;135,330,37;0,2
Höchstadt a.d.Aisch;Landkreis Erlangen-Höchstadt;4,97607e+16;1,09063e+16;;0,0;very low;0,0;0,0;G;4319;60,0;259,140,0;0,5154;133,554,13;0,25
Mespelbrunn;Landkreis Aschaffenburg;4,990,130,000,000,000,0;93,184,700,000,000,0;;0,0;very low;0,0;0,0;D;3619;147,74;534,677,74;0,206;110,142,96;0,2
Neuhaus a.d.Pegnitz;Landkreis Nürnberger Land;4,962,600,000,000,000,0;1,15401e+16;;0,0;very low;0,0;0,0;A;3585;60,0;215,100,0;0,5176;111,330,63;0,25
Sailauf;Landkreis Aschaffenburg;5,004,130,000,000,000,0;9,294,570,000,000,000,0;;0,0;very low;0,0;0,0;A+;3619;95,74;346,499,09;0,4556;157,862,9;0,2
Kirchenlamitz;Landkreis Wunsiedel im Fichtelgebirge;5,014,370,000,000,000,0;1,19049e+16;;0,0;very low;0,0;0,0;H;1589;102,28;162,523,9;0,5051;82,088,11;0,25
Röslau;Landkreis Wunsiedel im Fichtelgebirge;5,008,040,000,000,000,0;1,20233e+16;;0,0;very low;0,0;0,0;E;1589;111,06;176,476,76;0,5742;101,324,36;0,25
Thiersheim;Landkreis Wunsiedel im Fichtelgebirge;5,008,520,000,000,000,0;1,214,150,000,000,000,0;;0,0;very low;0,0;0,0;C;1589;141,46;224,780,19;0,5166;116,112,22;0,25
Weißenstadt;Landkreis Wunsiedel im Fichtelgebirge;5,009,050,000,000,000,0;1,18305e+16;;0,0;very low;0,0;0,0;E;1589;126,15;200,453,9;0,399;79,989,62;0,2
Waldbrunn;Landkreis Würzburg;4,975,350,000,000,000,0;9,794,530,000,000,000,0;;0,0;very low;0,0;0,0;F;3022;150,38;454,447,59;0,2133;96,917,81;0,2
Tröstau;Landkreis Wunsiedel im Fichtelgebirge;5,005,360,000,000,000,0;1,18886e+16;;0,0;very low;0,0;0,0;D;1589;92,34;146,727,67;0,5272;77,348,21;0,25
Marktleuthen;Landkreis Wunsiedel im Fichtelgebirge;501,095,000,000,000,0;1,20182e+16;;0,0;very low;0,0;0,0;F;1589;60,0;95,340,0;0,6877;65,562,0;0,3
Kleinrinderfeld;Landkreis Würzburg;4,970,740,000,000,000,0;984,228,000,000,000,0;;0,0;very low;0,0;0,0;B;3022;60,0;181,320,0;0,4374;79,314,38;0,2
Kemnath;Landkreis Tirschenreuth;4,984,410,000,000,000,0;1,19866e+16;;0,0;very low;0,0;0,0;D;1750;60,0;105,000,0;0,7253;76,153,01;0,3
Waldershof;Landkreis Tirschenreuth;4,99866e+16;120,295,000,000,000,0;;0,0;very low;0,0;0,0;A+;1750;166,64;291,616,33;0,4651;135,645,16;0,2
Leonberg;Landkreis Tirschenreuth;4,991,530,000,000,000,0;1,23184e+16;;0,0;very low;0,0;0,0;D;1750;415,3;726,768,08;0,4693;341,090,12;0,2
Leonberg;Landkreis Tirschenreuth;4,994,630,000,000,000,0;122,210,000,000,000,0;;0,0;very low;0,0;0,0;C;1750;366,92;642,116,89;0,0707;45,394,17;0,2
Mitterteich;Landkreis Tirschenreuth;4,996,190,000,000,000,0;1,2253e+16;;0,0;very low;0,0;0,0;G;1750;121,65;212,881,49;0,5598;119,180,68;0,25
Mitterteich;Landkreis Tirschenreuth;4,994,110,000,000,000,0;1,21971e+16;;0,0;very low;0,0;0,0;H;1750;309,1;540,927,23;0,2393;129,429,2;0,2
Bärnau;Landkreis Tirschenreuth;498,476,000,000,000,0;1,23679e+16;;0,0;very low;0,0;0,0;A;1750;117,28;205,233,24;0,4337;89,019,8;0,2
Waldsassen;Landkreis Tirschenreuth;5,003,580,000,000,000,0;1,229,460,000,000,000,0;;0,0;very low;0,0;0,0;A;1750;204,85;358,487,16;0,5814;208,442,3;0,25
Waldsassen;Landkreis Tirschenreuth;500,543,000,000,000,0;1,227,310,000,000,000,0;;0,0;very low;0,0;0,0;H;1750;531,6;930,300,04;0,1425;132,605,14;0,2
Kulmain;Landkreis Tirschenreuth;4,988,790,000,000,000,0;11,940,100,000,000,0;;0,0;very low;0,0;0,0;D;1750;277,94;486,389,39;0,4149;201,787,04;0,2
Plößberg;Landkreis Tirschenreuth;4,97999e+16;1,22663e+16;;0,0;very low;0,0;0,0;A;1750;955,72;1,672,505,84;0,0673;112,627,37;0,2
Mähring;Landkreis Tirschenreuth;4,986,840,000,000,000,0;1,247,450,000,000,000,0;;0,0;very low;0,0;0,0;A+;1750;109,26;191,205,8;0,5279;100,943,86;0,25
Immenreuth;Landkreis Tirschenreuth;499,614,000,000,000,0;1,183,490,000,000,000,0;;0,0;very low;0,0;0,0;C;1750;165,81;290,174,43;0,5176;150,207,98;0,25
Neusorg;Landkreis Tirschenreuth;4,994,790,000,000,000,0;1,195,800,000,000,000,0;;0,0;very low;0,0;0,0;C;1750;201,16;352,029,3;0,5009;176,345,99;0,25
Tirschenreuth;Landkreis Tirschenreuth;4,993,380,000,000,000,0;1,23785e+16;;0,0;very low;0,0;0,0;H;1750;270,91;474,093,7;0,3065;145,332,65;0,2
Tirschenreuth;Landkreis Tirschenreuth;4,990,590,000,000,000,0;1,23358e+16;;0,0;very low;0,0;0,0;A;1750;160,35;280,605,89;0,4196;117,743,78;0,2
Wiesau;Landkreis Tirschenreuth;4,991,970,000,000,000,0;1,216e+16;;0,0;very low;0,0;0,0;B;1750;1,082,79;1,894,875,42;0,1222;231,528,9;0,2
Konnersreuth;Landkreis Tirschenreuth;5,001,590,000,000,000,0;1,22363e+16;;0,0;very low;0,0;0,0;A;1750;91,55;160,218,2;0,4794;76,808,54;0,2
Auerbach;Landkreis Deggendorf;488,295,000,000,000,0;1,308,230,000,000,000,0;;0,0;very low;0,0;0,0;D;2884;70,45;203,186,11;0,6166;125,279,4;0,3
Grainet;Landkreis Freyung-Grafenau;4,87939e+16;1,361,540,000,000,000,0;;0,0;very low;0,0;0,0;D;2122;276,74;587,243,38;0,2822;165,716,18;0,2
Bruck i.d.OPf.;Landkreis Schwandorf;4,925,220,000,000,000,0;1,23616e+16;;0,0;very low;0,0;0,0;D;2749;144,07;396,039,72;0,3799;150,436,23;0,2
Steinberg am See;Landkreis Schwandorf;4,928,170,000,000,000,0;1,220,690,000,000,000,0;;0,0;very low;0,0;0,0;C;2749;73,37;201,704,53;0,4919;99,227,2;0,2
Neunburg vorm Wald;Landkreis Schwandorf;4,932,980,000,000,000,0;1,24843e+16;;0,0;very low;0,0;0,0;A+;2749;368,67;1,013,468,36;0,0985;99,796,67;0,2
